OrderId,Price,DeliveryDate,OrderDate,StoreID,DriverID
413,99.40,2026-02-10 14:30:00,2026-02-07 11:00:00,113,64
414,320.00,2026-02-22 10:00:00,2026-02-19 13:15:00,114,69
415,850.75,2026-03-05 11:15:00,2026-03-02 09:30:00,115,74
416,450.25,2026-03-18 15:45:00,2026-03-15 14:00:00,116,79
417,120.50,2026-04-02 10:30:00,2026-03-29 08:45:00,117,84
418,670.30,2026-04-15 09:00:00,2026-04-10 11:00:00,118,89
419,215.15,2026-04-25 14:20:00,2026-04-23 13:00:00,119,94
420,432.80,2026-05-05 11:00:00,2026-05-02 16:30:00,120,99
421,95.60,2026-05-18 16:15:00,2026-05-15 10:00:00,121,104
422,780.00,2026-06-01 10:30:00,2026-05-28 09:15:00,122,109
423,125.45,2026-06-12 14:00:00,2026-06-09 11:45:00,123,114
424,340.20,2026-06-24 09:30:00,2026-06-21 08:20:00,124,119
425,560.90,2026-07-05 11:15:00,2026-07-02 10:00:00,125,124
426,102.50,2026-07-15 16:45:00,2026-07-12 14:10:00,126,129
427,875.00,2026-07-28 10:00:00,2026-07-25 12:00:00,127,134
428,640.00,2026-08-05 14:30:00,2026-08-01 09:30:00,128,139
429,1200.00,2026-08-18 11:00:00,2026-08-15 11:00:00,129,144
430,45.00,2026-09-01 15:45:00,2026-08-26 13:15:00,130,149
431,210.00,2026-09-12 10:30:00,2026-09-09 08:45:00,131,154
432,550.00,2026-09-25 09:00:00,2026-09-22 16:30:00,132,159
433,990.25,2026-10-05 14:20:00,2026-10-01 10:00:00,133,164
434,130.40,2026-10-18 11:15:00,2026-10-15 09:15:00,134,169
435,440.80,2026-10-28 16:00:00,2026-10-24 11:45:00,135,174
436,670.00,2026-11-08 10:00:00,2026-11-05 13:00:00,136,179
437,115.50,2026-11-18 14:30:00,2026-11-15 12:00:00,137,184
438,330.20,2026-11-30 11:00:00,2026-11-27 09:30:00,138,189
439,890.75,2026-12-10 15:45:00,2026-12-07 14:00:00,139,194
440,540.30,2026-12-22 10:30:00,2026-12-19 11:00:00,140,199
441,75.00,2025-01-15 09:00:00,2025-01-12 08:20:00,141,204
442,660.40,2025-01-28 14:20:00,2025-01-25 16:30:00,142,209
443,190.20,2025-02-07 11:15:00,2025-02-04 10:00:00,143,214
444,420.00,2025-02-18 16:00:00,2025-02-15 09:15:00,144,219
445,880.50,2025-03-02 10:00:00,2025-02-27 11:45:00,145,224
446,1250.00,2025-03-12 14:30:00,2025-03-09 13:00:00,146,229
447,310.40,2025-03-22 11:00:00,2025-03-19 12:00:00,147,234
448,65.80,2025-04-01 15:45:00,2025-03-29 09:30:00,148,239
449,440.00,2025-04-12 10:30:00,2025-04-09 14:10:00,149,244
450,920.15,2025-04-22 09:00:00,2025-04-19 11:00:00,150,249
451,110.45,2025-05-02 14:30:00,2025-04-29 10:00:00,151,1
452,340.20,2025-05-12 10:00:00,2025-05-09 09:15:00,152,6
453,560.75,2025-05-22 14:30:00,2025-05-19 08:30:00,153,11
454,89.00,2025-06-01 11:00:00,2025-05-29 13:00:00,154,16
455,775.30,2025-06-11 15:45:00,2025-06-08 11:00:00,155,21
456,120.00,2025-06-21 10:30:00,2025-06-18 08:45:00,156,26
457,410.25,2025-07-01 09:00:00,2025-06-28 16:30:00,157,31
458,630.50,2025-07-11 14:20:00,2025-07-08 12:00:00,158,36
459,99.40,2025-07-21 11:15:00,2025-07-18 09:15:00,159,41
460,320.00,2025-07-31 16:00:00,2025-07-28 14:00:00,160,46
461,850.75,2025-08-10 10:00:00,2025-08-07 10:00:00,161,51
462,450.25,2025-08-20 14:30:00,2025-08-17 09:15:00,162,56
463,120.50,2025-08-30 11:00:00,2025-08-27 08:30:00,163,61
464,670.30,2025-09-09 15:45:00,2025-09-06 13:00:00,164,66
465,215.15,2025-09-19 10:30:00,2025-09-16 11:00:00,165,71
466,432.80,2025-09-29 09:30:00,2025-09-26 08:45:00,166,76
467,95.60,2025-10-09 14:20:00,2025-10-06 16:30:00,167,81
468,780.00,2025-10-19 11:00:00,2025-10-16 10:30:00,168,86
469,125.45,2025-10-29 16:15:00,2025-10-26 14:00:00,169,91
470,340.20,2025-11-08 10:30:00,2025-11-05 09:15:00,170,96
471,560.90,2025-11-18 14:00:00,2025-11-15 11:45:00,171,101
472,102.50,2025-11-28 09:30:00,2025-11-25 08:20:00,172,106
473,875.00,2025-12-08 11:15:00,2025-12-05 13:00:00,173,111
474,640.00,2025-12-18 16:45:00,2025-12-15 14:10:00,174,116
475,1200.00,2025-12-28 10:00:00,2025-12-25 12:00:00,175,121
476,45.00,2026-01-07 14:30:00,2026-01-04 10:30:00,176,126
477,210.00,2026-01-17 11:00:00,2026-01-14 09:15:00,177,131
478,550.00,2026-01-27 15:45:00,2026-01-24 13:15:00,178,136
479,990.25,2026-02-06 10:30:00,2026-02-03 11:00:00,179,141
480,130.40,2026-02-16 09:00:00,2026-02-13 08:45:00,180,146
481,440.80,2026-02-26 14:20:00,2026-02-23 16:30:00,181,151
482,670.00,2026-03-08 11:15:00,2026-03-05 10:00:00,182,156
483,115.50,2026-03-18 16:00:00,2026-03-15 14:10:00,183,161
484,330.20,2026-03-28 10:30:00,2026-03-25 12:00:00,184,166
485,890.75,2026-04-07 09:00:00,2026-04-04 10:00:00,185,171
486,540.30,2026-04-17 14:20:00,2026-04-14 09:15:00,186,176
487,75.00,2026-04-27 11:15:00,2026-04-24 08:20:00,187,181
488,660.40,2026-05-07 16:45:00,2026-05-04 14:00:00,188,186
489,190.20,2026-05-17 10:00:00,2026-05-14 11:45:00,189,191
490,420.00,2026-05-27 14:30:00,2026-05-24 10:30:00,190,196
491,880.50,2026-06-06 11:00:00,2026-06-03 13:15:00,191,201
492,1250.00,2026-06-16 15:45:00,2026-06-13 11:00:00,192,206
493,310.40,2026-06-26 10:30:00,2026-06-23 08:45:00,193,211
494,65.80,2026-07-06 09:00:00,2026-07-03 16:30:00,194,216
495,440.00,2026-07-16 14:20:00,2026-07-13 12:00:00,195,221
496,920.15,2026-07-26 11:15:00,2026-07-23 09:15:00,196,226
497,110.45,2026-08-05 16:15:00,2026-08-02 14:00:00,197,231
498,340.20,2026-08-15 10:30:00,2026-08-12 11:45:00,198,236
499,560.75,2026-08-25 14:00:00,2026-08-22 10:30:00,199,241
500,89.00,2026-09-04 11:00:00,2026-09-01 11:00:00,200,246
501,1387.2,2025-04-15 10:00:00,2025-04-11 22:00:00,43,1
502,171.22,2024-06-12 06:00:00,2024-06-10 01:00:00,3,1
503,355.76,2026-01-13 16:00:00,2026-01-10 04:00:00,46,1
504,718.57,2025-03-26 21:00:00,2025-03-24 20:00:00,41,1
505,248.74,2024-04-24 02:00:00,2024-04-22 01:00:00,29,1
506,981.47,2025-12-26 00:00:00,2025-12-22 19:00:00,13,1
507,550.34,2025-10-27 02:00:00,2025-10-25 22:00:00,17,1
508,180.73,2025-04-11 03:00:00,2025-04-09 19:00:00,25,1
509,1317.8,2024-07-28 21:00:00,2024-07-27 15:00:00,48,1
510,322.95,2024-08-07 20:00:00,2024-08-06 09:00:00,17,1
511,1091.88,2025-01-01 19:00:00,2024-12-29 08:00:00,43,1
512,640.4,2025-02-04 19:00:00,2025-02-02 12:00:00,6,1
513,1013.85,2024-06-30 01:00:00,2024-06-27 18:00:00,12,1
514,781.69,2024-09-16 17:00:00,2024-09-14 05:00:00,31,1
515,26.36,2025-12-11 12:00:00,2025-12-10 11:00:00,3,1
516,437.51,2024-10-09 18:00:00,2024-10-07 13:00:00,20,1
517,40.97,2025-05-15 03:00:00,2025-05-11 23:00:00,7,1
518,1115.61,2024-11-05 02:00:00,2024-11-02 01:00:00,50,1
519,1392.28,2025-10-01 06:00:00,2025-09-28 22:00:00,33,1
520,1463.98,2026-04-11 15:00:00,2026-04-09 13:00:00,38,1
521,598.48,2025-05-20 08:00:00,2025-05-19 01:00:00,25,1
522,650.21,2025-01-22 15:00:00,2025-01-21 03:00:00,49,1
523,54.78,2025-07-30 11:00:00,2025-07-27 06:00:00,40,1
524,581.8,2026-04-03 22:00:00,2026-03-31 12:00:00,6,1
525,1206.28,2025-07-19 17:00:00,2025-07-18 11:00:00,34,1
526,183.78,2024-04-03 22:00:00,2024-03-31 14:00:00,22,1
527,896.4,2025-06-10 04:00:00,2025-06-07 01:00:00,39,1
528,758.72,2025-02-03 13:00:00,2025-01-31 07:00:00,16,1
529,1249.35,2024-06-25 07:00:00,2024-06-23 22:00:00,24,1
530,1078.4,2025-03-09 09:00:00,2025-03-07 03:00:00,25,1
531,989.57,2025-11-21 00:00:00,2025-11-17 19:00:00,32,1
532,304.67,2024-02-28 10:00:00,2024-02-26 03:00:00,45,1
533,334.08,2025-08-27 14:00:00,2025-08-25 10:00:00,30,1
534,612.81,2025-09-08 21:00:00,2025-09-07 17:00:00,21,1
535,145.48,2025-12-09 07:00:00,2025-12-08 00:00:00,3,1
536,573.92,2025-06-17 05:00:00,2025-06-13 18:00:00,24,1
537,904.32,2025-04-24 07:00:00,2025-04-21 01:00:00,3,1
538,659.24,2024-06-28 03:00:00,2024-06-25 19:00:00,8,1
539,308.78,2025-11-08 09:00:00,2025-11-05 05:00:00,23,1
540,1190.07,2024-12-25 07:00:00,2024-12-22 04:00:00,46,1
541,1041.27,2026-01-25 23:00:00,2026-01-24 14:00:00,38,1
542,165.54,2026-02-03 20:00:00,2026-02-02 16:00:00,45,1
543,1274.8,2024-09-26 15:00:00,2024-09-24 11:00:00,22,1
544,117.65,2024-12-19 21:00:00,2024-12-16 13:00:00,22,1
545,937.97,2025-01-24 07:00:00,2025-01-20 19:00:00,15,1
546,1116.44,2026-03-06 20:00:00,2026-03-03 16:00:00,13,1
547,285.54,2025-07-13 01:00:00,2025-07-11 17:00:00,6,1
548,1042.82,2024-06-04 11:00:00,2024-06-03 02:00:00,23,1
549,727.93,2025-10-13 17:00:00,2025-10-10 08:00:00,16,1
550,58.72,2024-02-18 04:00:00,2024-02-17 00:00:00,23,1
551,1286.47,2024-07-02 05:00:00,2024-06-29 19:00:00,9,1
552,490.8,2025-01-16 00:00:00,2025-01-14 22:00:00,14,1
553,501.2,2024-05-05 20:00:00,2024-05-03 11:00:00,48,1
554,414.68,2025-01-18 01:00:00,2025-01-15 18:00:00,44,1
555,1047.88,2025-11-23 09:00:00,2025-11-20 01:00:00,17,1
556,1314.17,2025-01-05 11:00:00,2025-01-02 03:00:00,16,2
557,780.45,2025-05-17 02:00:00,2025-05-13 23:00:00,20,2
558,1137.56,2025-02-10 14:00:00,2025-02-09 10:00:00,11,2
559,508.98,2026-03-08 10:00:00,2026-03-05 04:00:00,7,2
560,1276.13,2025-09-22 07:00:00,2025-09-19 02:00:00,10,2
561,992.05,2024-03-09 12:00:00,2024-03-08 11:00:00,15,2
562,1005.41,2025-10-24 03:00:00,2025-10-20 17:00:00,34,2
563,1405.35,2025-11-10 15:00:00,2025-11-09 03:00:00,35,2
564,83.03,2025-07-17 16:00:00,2025-07-16 09:00:00,28,2
565,982.72,2024-12-08 17:00:00,2024-12-05 10:00:00,46,2
566,111.16,2025-04-24 21:00:00,2025-04-22 16:00:00,8,2
567,60.53,2024-05-18 08:00:00,2024-05-16 05:00:00,1,2
568,1293.79,2025-07-04 21:00:00,2025-07-03 18:00:00,19,2
569,185.77,2025-07-20 23:00:00,2025-07-19 15:00:00,48,2
570,1368.53,2024-08-12 13:00:00,2024-08-09 05:00:00,22,2
571,1194.12,2025-12-15 19:00:00,2025-12-13 11:00:00,11,2
572,52.62,2024-02-24 12:00:00,2024-02-22 06:00:00,50,2
573,301.62,2025-09-09 14:00:00,2025-09-06 08:00:00,11,2
574,476.44,2025-06-15 13:00:00,2025-06-12 05:00:00,24,2
575,245.24,2024-11-25 14:00:00,2024-11-23 03:00:00,38,2
576,1166.81,2025-12-01 09:00:00,2025-11-27 23:00:00,24,2
577,365.57,2025-06-06 22:00:00,2025-06-05 17:00:00,21,2
578,574.03,2024-03-31 13:00:00,2024-03-29 07:00:00,38,2
579,1080.79,2025-10-05 05:00:00,2025-10-02 17:00:00,28,2
580,1122.82,2025-09-25 00:00:00,2025-09-22 19:00:00,18,2
581,944.4,2024-03-28 04:00:00,2024-03-26 00:00:00,31,2
582,54.48,2024-12-29 02:00:00,2024-12-25 20:00:00,18,2
583,1302.75,2026-04-14 05:00:00,2026-04-13 04:00:00,27,2
584,956.97,2024-09-23 11:00:00,2024-09-21 01:00:00,17,2
585,306.29,2025-09-17 18:00:00,2025-09-16 10:00:00,17,2
586,50.28,2024-12-04 12:00:00,2024-12-01 10:00:00,42,2
587,1346.99,2024-07-13 09:00:00,2024-07-12 06:00:00,45,2
588,220.14,2024-03-18 12:00:00,2024-03-17 05:00:00,2,2
589,504.57,2025-03-03 11:00:00,2025-03-02 02:00:00,47,2
590,1298.24,2024-05-26 22:00:00,2024-05-23 16:00:00,6,2
591,684.96,2025-01-29 14:00:00,2025-01-28 04:00:00,37,2
592,400.09,2025-01-04 01:00:00,2025-01-02 16:00:00,17,2
593,697.03,2024-07-22 13:00:00,2024-07-21 04:00:00,2,2
594,191.32,2026-03-20 05:00:00,2026-03-18 22:00:00,28,2
595,417.35,2026-03-06 22:00:00,2026-03-04 20:00:00,24,2
596,821.43,2025-07-28 05:00:00,2025-07-27 01:00:00,3,2
597,1456.86,2025-09-04 00:00:00,2025-09-02 22:00:00,32,2
598,1007.8,2026-04-13 21:00:00,2026-04-12 12:00:00,2,2
599,374.48,2024-02-25 13:00:00,2024-02-22 05:00:00,17,2
600,102.88,2024-11-21 09:00:00,2024-11-19 03:00:00,7,2
601,113.78,2024-03-08 17:00:00,2024-03-07 15:00:00,6,2
602,505.53,2024-06-09 11:00:00,2024-06-08 00:00:00,15,2
603,964.44,2025-11-11 07:00:00,2025-11-10 03:00:00,50,2
604,1200.17,2024-04-27 15:00:00,2024-04-25 12:00:00,45,2
605,656.03,2025-08-03 15:00:00,2025-08-01 09:00:00,32,2
606,1441.17,2024-06-01 07:00:00,2024-05-29 23:00:00,20,2
607,1036.98,2024-06-19 10:00:00,2024-06-18 05:00:00,21,2
608,468.82,2025-08-24 13:00:00,2025-08-21 05:00:00,42,2
609,680.52,2024-03-22 01:00:00,2024-03-19 13:00:00,39,2
610,1214.49,2024-07-31 11:00:00,2024-07-29 08:00:00,19,2
611,278.3,2025-12-20 22:00:00,2025-12-18 16:00:00,20,3
612,245.19,2025-09-10 04:00:00,2025-09-08 00:00:00,6,3
613,562.37,2025-06-03 00:00:00,2025-05-31 18:00:00,8,3
614,204.82,2025-09-15 09:00:00,2025-09-12 06:00:00,31,3
615,1088.1,2025-10-30 02:00:00,2025-10-28 21:00:00,27,3
616,667.91,2024-06-18 22:00:00,2024-06-16 20:00:00,21,3
617,141.43,2024-10-14 05:00:00,2024-10-10 20:00:00,44,3
618,138.99,2024-10-14 03:00:00,2024-10-10 15:00:00,41,3
619,127.55,2026-04-16 11:00:00,2026-04-13 03:00:00,50,3
620,33.88,2025-11-12 19:00:00,2025-11-10 18:00:00,9,3
621,269.35,2024-03-29 20:00:00,2024-03-28 10:00:00,24,3
622,79.95,2024-11-26 02:00:00,2024-11-22 19:00:00,50,3
623,1254.59,2024-02-24 08:00:00,2024-02-22 20:00:00,17,3
624,812.03,2025-11-13 04:00:00,2025-11-10 22:00:00,28,3
625,589.55,2024-04-02 12:00:00,2024-03-31 10:00:00,15,3
626,100.17,2025-01-27 10:00:00,2025-01-24 00:00:00,5,3
627,1155.03,2025-03-08 22:00:00,2025-03-07 15:00:00,40,3
628,1300.09,2025-10-20 05:00:00,2025-10-18 03:00:00,1,3
629,998.28,2026-01-12 10:00:00,2026-01-10 04:00:00,32,3
630,567.3,2025-10-16 09:00:00,2025-10-14 07:00:00,33,3
631,399.06,2025-03-19 19:00:00,2025-03-18 12:00:00,18,3
632,143.39,2025-06-10 01:00:00,2025-06-08 15:00:00,1,3
633,323.61,2024-12-23 00:00:00,2024-12-21 19:00:00,43,3
634,1285.92,2024-03-01 19:00:00,2024-02-27 08:00:00,19,3
635,138.19,2025-12-18 19:00:00,2025-12-15 13:00:00,17,3
636,1123.21,2024-07-29 10:00:00,2024-07-25 23:00:00,22,3
637,721.68,2024-11-09 09:00:00,2024-11-08 01:00:00,4,3
638,368.11,2025-08-19 12:00:00,2025-08-17 02:00:00,50,3
639,1306.22,2025-01-13 16:00:00,2025-01-10 12:00:00,29,3
640,202.11,2024-09-03 09:00:00,2024-09-02 03:00:00,22,3
641,308.42,2025-10-03 01:00:00,2025-09-30 17:00:00,16,3
642,1148.01,2026-02-19 14:00:00,2026-02-18 12:00:00,35,3
643,973.09,2024-08-08 12:00:00,2024-08-07 05:00:00,2,3
644,679.31,2024-08-18 08:00:00,2024-08-16 21:00:00,40,3
645,1272.29,2025-10-30 18:00:00,2025-10-29 14:00:00,41,3
646,87.05,2024-10-19 02:00:00,2024-10-16 19:00:00,23,3
647,660.13,2024-06-03 23:00:00,2024-06-01 12:00:00,29,3
648,295.54,2025-06-27 00:00:00,2025-06-23 22:00:00,2,3
649,712.77,2026-01-26 07:00:00,2026-01-22 21:00:00,43,3
650,160.03,2025-05-11 14:00:00,2025-05-10 03:00:00,40,3
651,1497.98,2025-06-10 08:00:00,2025-06-08 02:00:00,16,3
652,468.2,2025-10-14 06:00:00,2025-10-13 00:00:00,14,3
653,264.08,2024-03-27 03:00:00,2024-03-25 00:00:00,32,3
654,561.88,2024-12-29 10:00:00,2024-12-26 05:00:00,12,3
655,1218.86,2025-12-24 18:00:00,2025-12-21 16:00:00,28,3
656,1008.93,2024-11-01 00:00:00,2024-10-28 12:00:00,30,3
657,869.55,2024-11-24 14:00:00,2024-11-23 05:00:00,25,3
658,1164.89,2024-07-13 16:00:00,2024-07-10 13:00:00,14,3
659,1320.43,2026-01-08 02:00:00,2026-01-05 22:00:00,14,3
660,373.65,2024-02-27 17:00:00,2024-02-25 12:00:00,9,3
661,266.29,2025-10-19 12:00:00,2025-10-18 04:00:00,4,3
662,800.45,2025-06-29 16:00:00,2025-06-26 14:00:00,40,3
663,288.08,2025-02-02 05:00:00,2025-01-31 23:00:00,24,3
664,342.49,2025-07-11 20:00:00,2025-07-08 12:00:00,6,3
665,708.19,2025-02-28 20:00:00,2025-02-27 16:00:00,14,3
666,1406.57,2024-05-26 20:00:00,2024-05-25 17:00:00,35,4
667,269.34,2024-08-29 15:00:00,2024-08-28 05:00:00,12,4
668,983.04,2026-01-27 19:00:00,2026-01-25 08:00:00,36,4
669,1043.22,2024-05-14 10:00:00,2024-05-11 23:00:00,3,4
670,1164.23,2024-08-24 11:00:00,2024-08-23 08:00:00,41,4
671,478.38,2026-02-14 01:00:00,2026-02-12 18:00:00,50,4
672,426.71,2025-11-08 20:00:00,2025-11-07 14:00:00,16,4
673,718.82,2024-09-17 09:00:00,2024-09-14 22:00:00,30,4
674,986.49,2025-06-14 06:00:00,2025-06-12 22:00:00,25,4
675,1078.14,2024-08-10 23:00:00,2024-08-08 13:00:00,7,4
676,278.29,2024-09-26 20:00:00,2024-09-24 14:00:00,49,4
677,1369.63,2025-11-06 03:00:00,2025-11-03 01:00:00,26,4
678,973.72,2024-10-19 17:00:00,2024-10-16 10:00:00,9,4
679,265.3,2026-03-05 23:00:00,2026-03-02 19:00:00,11,4
680,66.81,2025-07-23 14:00:00,2025-07-21 07:00:00,2,4
681,334.61,2024-09-28 06:00:00,2024-09-26 04:00:00,47,4
682,573.98,2024-09-16 00:00:00,2024-09-12 14:00:00,9,4
683,922.72,2024-12-14 08:00:00,2024-12-13 06:00:00,3,4
684,418.89,2025-06-20 05:00:00,2025-06-18 23:00:00,35,4
685,1190.26,2024-08-09 19:00:00,2024-08-06 16:00:00,38,4
686,994.22,2025-04-03 14:00:00,2025-04-02 07:00:00,33,4
687,1335.27,2024-06-04 00:00:00,2024-05-31 12:00:00,21,4
688,1015.92,2026-01-04 15:00:00,2026-01-01 13:00:00,25,4
689,1193.02,2026-02-05 05:00:00,2026-02-03 17:00:00,28,4
690,1213.79,2025-01-01 18:00:00,2024-12-31 13:00:00,42,4
691,1397.15,2025-09-08 04:00:00,2025-09-05 20:00:00,27,4
692,866.7,2024-06-16 10:00:00,2024-06-14 23:00:00,49,4
693,582.86,2024-02-23 23:00:00,2024-02-22 21:00:00,35,4
694,618.79,2025-03-21 21:00:00,2025-03-20 13:00:00,15,4
695,1142.81,2024-10-29 18:00:00,2024-10-28 14:00:00,19,4
696,1453.95,2025-12-17 10:00:00,2025-12-14 00:00:00,49,4
697,1000.5,2025-12-07 04:00:00,2025-12-05 16:00:00,37,4
698,334.17,2025-01-26 02:00:00,2025-01-22 19:00:00,40,4
699,1491.81,2026-01-05 06:00:00,2026-01-01 18:00:00,35,4
700,1325.78,2025-04-08 11:00:00,2025-04-05 10:00:00,15,4
701,374.04,2025-04-04 04:00:00,2025-04-02 03:00:00,26,4
702,200.24,2025-08-24 06:00:00,2025-08-23 01:00:00,47,4
703,1325.26,2025-01-04 04:00:00,2025-01-02 18:00:00,38,4
704,1344.98,2024-05-29 04:00:00,2024-05-26 16:00:00,42,4
705,1346.04,2026-01-12 23:00:00,2026-01-10 15:00:00,45,4
706,879.46,2024-06-15 06:00:00,2024-06-12 21:00:00,11,4
707,228.97,2025-07-28 20:00:00,2025-07-26 12:00:00,10,4
708,897.0,2024-06-28 15:00:00,2024-06-26 06:00:00,4,4
709,74.1,2025-07-14 03:00:00,2025-07-12 21:00:00,43,4
710,358.41,2025-08-07 18:00:00,2025-08-04 10:00:00,20,4
711,411.33,2024-06-20 15:00:00,2024-06-19 07:00:00,3,4
712,453.96,2025-09-18 06:00:00,2025-09-14 21:00:00,2,4
713,236.79,2025-05-24 09:00:00,2025-05-21 00:00:00,30,4
714,1454.14,2025-12-07 17:00:00,2025-12-06 09:00:00,47,4
715,1403.75,2025-09-13 15:00:00,2025-09-10 03:00:00,37,4
716,890.07,2024-09-17 12:00:00,2024-09-15 00:00:00,12,4
717,496.08,2024-10-19 13:00:00,2024-10-16 03:00:00,21,4
718,351.22,2025-09-15 10:00:00,2025-09-12 08:00:00,49,4
719,820.77,2026-04-14 12:00:00,2026-04-13 10:00:00,46,4
720,378.57,2025-04-28 11:00:00,2025-04-27 01:00:00,21,4
721,407.21,2026-04-06 18:00:00,2026-04-04 10:00:00,30,5
722,1397.88,2025-02-02 13:00:00,2025-02-01 05:00:00,44,5
723,848.5,2024-11-28 16:00:00,2024-11-26 07:00:00,11,5
724,481.44,2025-10-16 08:00:00,2025-10-15 02:00:00,34,5
725,778.71,2024-10-28 23:00:00,2024-10-26 14:00:00,27,5
726,686.04,2024-03-12 10:00:00,2024-03-09 23:00:00,24,5
727,746.71,2025-09-30 14:00:00,2025-09-29 12:00:00,20,5
728,288.13,2024-09-05 01:00:00,2024-09-03 23:00:00,5,5
729,1111.39,2024-06-01 00:00:00,2024-05-28 16:00:00,3,5
730,1206.47,2025-03-14 13:00:00,2025-03-11 01:00:00,19,5
731,662.05,2024-07-18 06:00:00,2024-07-15 01:00:00,43,5
732,936.93,2024-12-25 23:00:00,2024-12-22 11:00:00,44,5
733,1314.0,2026-03-08 01:00:00,2026-03-05 19:00:00,20,5
734,1487.99,2025-06-27 21:00:00,2025-06-25 10:00:00,40,5
735,780.08,2024-07-26 22:00:00,2024-07-23 18:00:00,48,5
736,1253.3,2024-09-22 08:00:00,2024-09-20 22:00:00,14,5
737,521.73,2026-01-23 04:00:00,2026-01-20 17:00:00,18,5
738,913.2,2025-04-12 03:00:00,2025-04-08 23:00:00,17,5
739,1073.94,2025-12-03 08:00:00,2025-12-01 00:00:00,25,5
740,616.63,2025-12-24 06:00:00,2025-12-20 18:00:00,21,5
741,84.34,2025-04-13 16:00:00,2025-04-11 14:00:00,35,5
742,549.6,2025-10-11 13:00:00,2025-10-10 03:00:00,9,5
743,836.63,2025-07-30 00:00:00,2025-07-27 15:00:00,44,5
744,659.68,2024-06-28 11:00:00,2024-06-27 04:00:00,14,5
745,1027.55,2024-08-31 07:00:00,2024-08-27 21:00:00,12,5
746,927.47,2025-07-29 00:00:00,2025-07-25 17:00:00,27,5
747,149.52,2025-09-23 11:00:00,2025-09-22 05:00:00,35,5
748,773.55,2025-09-23 14:00:00,2025-09-22 13:00:00,16,5
749,653.94,2025-04-10 16:00:00,2025-04-07 08:00:00,7,5
750,1065.28,2025-10-02 11:00:00,2025-10-01 07:00:00,5,5
751,272.71,2025-02-10 20:00:00,2025-02-09 08:00:00,1,5
752,695.26,2024-05-02 23:00:00,2024-04-29 11:00:00,23,5
753,1386.58,2026-02-27 13:00:00,2026-02-24 10:00:00,29,5
754,1039.95,2024-05-19 16:00:00,2024-05-18 14:00:00,15,5
755,876.12,2025-02-06 22:00:00,2025-02-05 11:00:00,2,5
756,92.02,2025-09-13 19:00:00,2025-09-10 10:00:00,42,5
757,66.78,2024-10-29 11:00:00,2024-10-27 10:00:00,1,5
758,189.64,2025-05-27 12:00:00,2025-05-25 08:00:00,42,5
759,441.23,2025-04-14 10:00:00,2025-04-12 00:00:00,48,5
760,686.34,2025-01-04 20:00:00,2025-01-02 19:00:00,24,5
761,907.14,2024-05-03 23:00:00,2024-05-01 15:00:00,2,5
762,945.91,2025-07-16 18:00:00,2025-07-14 17:00:00,21,5
763,1199.77,2024-06-02 21:00:00,2024-06-01 20:00:00,14,5
764,1044.34,2026-01-23 09:00:00,2026-01-20 22:00:00,11,5
765,500.07,2024-04-23 15:00:00,2024-04-21 05:00:00,21,5
766,606.84,2025-12-28 17:00:00,2025-12-26 11:00:00,5,5
767,656.58,2025-06-05 16:00:00,2025-06-03 11:00:00,1,5
768,1401.67,2025-09-03 04:00:00,2025-09-02 01:00:00,30,5
769,880.36,2024-09-02 19:00:00,2024-08-30 15:00:00,31,5
770,939.1,2024-04-23 13:00:00,2024-04-20 06:00:00,4,5
771,568.29,2025-12-26 01:00:00,2025-12-24 19:00:00,24,5
772,731.12,2026-03-04 06:00:00,2026-03-02 19:00:00,46,5
773,31.07,2025-01-03 05:00:00,2024-12-30 23:00:00,24,5
774,802.94,2025-06-27 05:00:00,2025-06-25 21:00:00,3,5
775,697.44,2024-10-05 11:00:00,2024-10-04 06:00:00,5,5
776,893.76,2025-05-16 03:00:00,2025-05-14 23:00:00,30,6
777,379.14,2025-09-19 21:00:00,2025-09-16 09:00:00,3,6
778,1005.25,2025-02-18 20:00:00,2025-02-16 15:00:00,48,6
779,1295.62,2024-04-11 15:00:00,2024-04-10 14:00:00,14,6
780,646.15,2026-02-28 16:00:00,2026-02-25 14:00:00,9,6
781,1012.89,2025-06-29 02:00:00,2025-06-27 22:00:00,15,6
782,1357.92,2025-03-23 21:00:00,2025-03-22 09:00:00,13,6
783,368.63,2024-09-15 23:00:00,2024-09-14 21:00:00,35,6
784,59.57,2024-02-19 07:00:00,2024-02-17 00:00:00,45,6
785,1294.52,2024-04-11 17:00:00,2024-04-10 06:00:00,4,6
786,1121.66,2024-05-09 21:00:00,2024-05-08 17:00:00,37,6
787,1035.07,2025-11-27 03:00:00,2025-11-26 00:00:00,24,6
788,1100.36,2025-10-27 04:00:00,2025-10-26 00:00:00,24,6
789,1165.22,2025-04-11 23:00:00,2025-04-08 22:00:00,19,6
790,857.23,2025-10-23 12:00:00,2025-10-20 01:00:00,41,6
791,1245.77,2025-12-17 08:00:00,2025-12-13 23:00:00,19,6
792,811.99,2024-11-10 12:00:00,2024-11-09 00:00:00,10,6
793,1376.28,2025-06-30 16:00:00,2025-06-28 09:00:00,37,6
794,1178.93,2024-06-10 10:00:00,2024-06-07 02:00:00,39,6
795,1083.15,2025-06-23 23:00:00,2025-06-20 11:00:00,5,6
796,307.5,2024-11-01 14:00:00,2024-10-30 06:00:00,3,6
797,570.68,2026-01-08 13:00:00,2026-01-05 06:00:00,4,6
